Name;V2 Mit Ventilatin 10 min;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\TempStepResponse\Volt2MitVentilation10min.csv;
Starttime of export;133604232575190000;Freitag, 17. Mai 2024;14:40:57.519
Endtime of export;133604238575190000;Freitag, 17. Mai 2024;14:50:57.519


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

5610;2866;2838;0;2.02256942
5620;2866;2838;0;2.02256942
5630;2866;2838;0;2.02256942
5640;2866;2838;0;2.02256942
5650;2866;2838;0;2.02256942
5660;2866;2838;0;2.02256942
5670;2866;2838;0;2.02256942
5680;2866;2838;0;2.02256942
5690;2864;2838;0;2.02256942
5700;2864;2838;0;2.02256942
5710;2864;2838;0;2.02256942
5720;2864;2838;0;2.02256942
5730;2864;2838;0;2.02256942
5740;2864;2838;0;2.02256942
5750;2864;2838;0;2.02256942
5760;2864;2838;0;2.02256942
5770;2864;2838;0;2.02256942
5780;2864;2838;0;2.02256942
5790;2864;2838;0;2.02256942
5800;2864;2838;0;2.02256942
5810;2864;2837;0;2.02256942
5820;2864;2837;0;2.02256942
5830;2864;2837;0;2.02256942
5840;2864;2837;0;2.02256942
5850;2864;2837;0;2.02256942
5860;2864;2837;0;2.02256942
5870;2864;2837;0;2.02256942
5880;2864;2837;0;2.02256942
5890;2864;2837;0;2.02256942
5900;2864;2837;0;2.02256942
5910;2864;2837;0;2.02256942
5920;2864;2837;0;2.02256942
5930;2864;2837;0;2.02256942
5940;2864;2837;0;2.02256942
5950;2864;2837;0;2.02256942
5960;2864;2837;0;2.02256942
5970;2864;2837;0;2.02256942
5980;2864;2837;0;2.02256942
5990;2864;2837;0;2.02256942
6000;2864;2837;0;2.02256942
6010;2864;2837;0;2.02256942
6020;2864;2837;0;2.02256942
6030;2864;2837;0;2.02256942
6040;2864;2837;0;2.02256942
6050;2864;2837;0;2.02256942
6060;2864;2837;0;2.02256942
6070;2864;2837;0;2.02256942
6080;2864;2837;0;2.02256942
6090;2864;2837;0;2.02256942
6100;2864;2837;0;2.02256942
6110;2864;2837;0;2.02256942
6120;2864;2837;0;2.02256942
6130;2864;2837;0;2.02256942
6140;2864;2837;1;2.02256942
6150;2864;2837;1;2.02256942
6160;2864;2837;1;2.02256942
6170;2864;2837;1;2.02256942
6180;2864;2837;1;2.02256942
6190;2864;2837;1;2.02256942
6200;2864;2837;1;2.02256942
6210;2864;2837;1;2.02256942
6220;2864;2837;1;2.02256942
6230;2864;2837;1;2.02256942
6240;2864;2837;1;2.02256942
6250;2864;2837;1;2.02256942
6260;2864;2837;1;2.02256942
6270;2864;2837;1;2.02256942
6280;2864;2837;1;2.02256942
6290;2864;2837;1;2.02256942
6300;2864;2837;1;2.02256942
6310;2864;2837;1;2.02256942
6320;2864;2837;1;2.02256942
6330;2864;2837;1;2.02256942
6340;2864;2837;1;2.02256942
6350;2864;2837;1;2.02256942
6360;2864;2837;1;2.02256942
6370;2864;2837;1;2.02256942
6380;2864;2837;1;2.02256942
6390;2864;2837;1;2.02256942
6400;2864;2837;1;2.02256942
6410;2864;2837;1;2.02256942
6420;2864;2837;1;2.02256942
6430;2864;2837;1;2.02256942
6440;2864;2837;1;2.02256942
6450;2864;2837;1;2.02256942
6460;2864;2837;1;2.02256942
6470;2864;2837;1;2.02256942
6480;2864;2837;1;2.02256942
6490;2864;2837;1;2.02256942
6500;2864;2837;1;2.02256942
6510;2864;2837;1;2.02256942
6520;2864;2837;1;2.02256942
6530;2864;2837;1;2.02256942
6540;2864;2837;1;2.02256942
6550;2864;2837;1;2.02256942
6560;2864;2837;1;2.02256942
6570;2864;2837;1;2.02256942
6580;2864;2837;1;2.02256942
6590;2864;2837;1;2.02256942
6600;2864;2837;1;2.02256942
6610;2864;2837;1;2.02256942
6620;2864;2837;1;2.02256942
6630;2864;2837;1;2.02256942
6640;2864;2837;1;2.02256942
6650;2864;2837;1;2.02256942
6660;2864;2837;1;2.02256942
6670;2864;2837;1;2.02256942
6680;2863;2837;1;2.02256942
6690;2863;2837;1;2.02256942
6700;2863;2837;1;2.02256942
6710;2863;2837;1;2.02256942
6720;2863;2837;1;2.02256942
6730;2863;2837;1;2.02256942
6740;2863;2837;1;2.02256942
6750;2863;2837;1;2.02256942
6760;2863;2837;1;2.02256942
6770;2863;2837;1;2.02256942
6780;2863;2837;1;2.02256942
6790;2863;2837;1;2.02256942
6800;2863;2838;1;2.02256942
6810;2863;2838;1;2.02256942
6820;2863;2838;1;2.02256942
6830;2863;2838;1;2.02256942
6840;2863;2838;1;2.02256942
6850;2863;2838;1;2.02256942
6860;2863;2838;1;2.02256942
6870;2863;2838;1;2.02256942
6880;2863;2838;1;2.02256942
6890;2863;2838;1;2.02256942
6900;2863;2838;1;2.02256942
6910;2863;2838;1;2.02256942
6920;2863;2838;1;2.02256942
6930;2863;2838;1;2.02256942
6940;2863;2838;1;2.02256942
6950;2863;2838;1;2.02256942
6960;2863;2838;1;2.02256942
6970;2863;2838;1;2.02256942
6980;2863;2838;1;2.02256942
6990;2863;2838;1;2.02256942
7000;2863;2838;1;2.02256942
7010;2863;2838;1;2.02256942
7020;2863;2838;1;2.02256942
7030;2863;2838;1;2.02256942
7040;2863;2838;1;2.02256942
7050;2863;2838;1;2.02256942
7060;2863;2838;1;2.02256942
7070;2863;2838;1;2.02256942
7080;2863;2838;1;2.02256942
7090;2863;2838;1;2.02256942
7100;2863;2838;1;2.02256942
7110;2863;2838;1;2.02256942
7120;2863;2838;1;2.02256942
7130;2863;2838;1;2.02256942
7140;2863;2838;1;2.02256942
7150;2863;2838;1;2.02256942
7160;2863;2838;1;2.02256942
7170;2863;2838;1;2.02256942
7180;2863;2838;1;2.02256942
7190;2863;2838;1;2.02256942
7200;2863;2838;1;2.02256942
7210;2863;2838;1;2.02256942
7220;2863;2838;1;2.02256942
7230;2863;2838;1;2.02256942
7240;2863;2838;1;2.02256942
7250;2863;2838;1;2.02256942
7260;2863;2838;1;2.02256942
7270;2863;2838;1;2.02256942
7280;2863;2838;1;2.02256942
7290;2863;2838;1;2.02256942
7300;2863;2838;1;2.02256942
7310;2863;2838;1;2.02256942
7320;2863;2838;1;2.02256942
7330;2863;2838;1;2.02256942
7340;2863;2838;1;2.02256942
7350;2863;2838;1;2.02256942
7360;2863;2838;1;2.02256942
7370;2863;2838;1;2.02256942
7380;2863;2838;1;2.02256942
7390;2863;2838;1;2.02256942
7400;2863;2838;1;2.02256942
7410;2863;2838;1;2.02256942
7420;2863;2838;1;2.02256942
7430;2863;2838;1;2.02256942
7440;2863;2838;1;2.02256942
7450;2863;2838;1;2.02256942
7460;2863;2838;1;2.02256942
7470;2863;2838;1;2.02256942
7480;2863;2838;1;2.02256942
7490;2863;2838;1;2.02256942
7500;2863;2838;1;2.02256942
7510;2863;2838;1;2.02256942
7520;2863;2838;1;2.02256942
7530;2863;2838;1;2.02256942
7540;2863;2838;1;2.02256942
7550;2863;2838;1;2.02256942
7560;2863;2838;1;2.02256942
7570;2863;2838;1;2.02256942
7580;2863;2838;1;2.02256942
7590;2863;2838;1;2.02256942
7600;2863;2838;1;2.02256942
7610;2863;2838;1;2.02256942
7620;2863;2838;1;2.02256942
