Name;V1 Mit Ventilation;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\TempStepResponse\Volt1MitVentilation.csv;
Starttime of export;133604218113190000;Freitag, 17. Mai 2024;14:16:51.319
Endtime of export;133604220669590000;Freitag, 17. Mai 2024;14:21:06.959


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

5120;2317;2307;0;1.03298616
5130;2317;2307;0;1.03298616
5140;2317;2307;0;1.03298616
5150;2317;2307;0;1.03298616
5160;2317;2307;0;1.03298616
5170;2317;2307;0;1.03298616
5180;2317;2307;0;1.03298616
5190;2317;2307;0;1.03298616
5200;2317;2307;0;1.03298616
5210;2317;2307;0;1.03298616
5220;2317;2307;0;1.03298616
5230;2317;2307;0;1.03298616
5240;2317;2307;0;1.03298616
5250;2317;2307;0;1.03298616
5260;2317;2307;0;1.03298616
5270;2317;2307;0;1.03298616
5280;2317;2307;0;1.03298616
5290;2317;2307;0;1.03298616
5300;2317;2307;0;1.03298616
5310;2317;2307;0;1.03298616
5320;2317;2307;0;1.03298616
5330;2317;2307;0;1.03298616
5340;2317;2307;0;1.03298616
5350;2317;2307;0;1.03298616
5360;2317;2307;0;1.03298616
5370;2317;2307;0;1.03298616
5380;2317;2307;0;1.03298616
5390;2317;2307;0;1.03298616
5400;2317;2307;0;1.03298616
5410;2317;2307;0;1.03298616
5420;2317;2307;0;1.03298616
5430;2317;2307;0;1.03298616
5440;2317;2307;0;1.03298616
5450;2317;2307;0;1.03298616
5460;2317;2307;0;1.03298616
5470;2317;2307;0;1.03298616
5480;2317;2307;0;1.03298616
5490;2317;2307;0;1.03298616
5500;2317;2307;0;1.03298616
5510;2317;2307;0;1.03298616
5520;2317;2307;0;1.03298616
5530;2317;2307;0;1.03298616
5540;2317;2307;0;1.03298616
5550;2317;2307;0;1.03298616
5560;2317;2307;0;1.03298616
5570;2317;2307;0;1.03298616
5580;2317;2307;0;1.03298616
5590;2317;2307;0;1.03298616
5600;2317;2307;0;1.03298616
5610;2317;2307;0;1.03298616
5620;2317;2307;0;1.03298616
5630;2317;2307;0;1.03298616
5640;2317;2307;0;1.03298616
5650;2317;2307;0;1.03298616
5660;2317;2307;0;1.03298616
5670;2317;2307;0;1.03298616
5680;2317;2307;0;1.03298616
5690;2317;2307;0;1.03298616
5700;2317;2307;0;1.03298616
5710;2317;2307;0;1.03298616
5720;2317;2307;0;1.03298616
5730;2317;2307;0;1.03298616
5740;2317;2307;0;1.03298616
5750;2317;2307;0;1.03298616
5760;2317;2307;0;1.03298616
5770;2317;2307;0;1.03298616
5780;2317;2307;0;1.03298616
5790;2317;2307;0;1.03298616
5800;2317;2307;0;1.03298616
5810;2317;2307;0;1.03298616
5820;2317;2307;0;1.03298616
5830;2317;2307;0;1.03298616
5840;2317;2307;0;1.03298616
5850;2317;2307;0;1.03298616
5860;2317;2307;0;1.03298616
5870;2317;2307;0;1.03298616
5880;2317;2307;0;1.03298616
5890;2317;2307;0;1.03298616
5900;2317;2307;0;1.03298616
5910;2317;2307;0;1.03298616
5920;2317;2307;0;1.03298616
5930;2317;2307;0;1.03298616
5940;2317;2307;0;1.03298616
5950;2317;2307;0;1.03298616
5960;2317;2307;0;1.03298616
5970;2317;2307;0;1.03298616
5980;2317;2307;0;1.03298616
5990;2317;2307;0;1.03298616
6000;2317;2307;0;1.03298616
6010;2317;2307;0;1.03298616
6020;2317;2307;0;1.03298616
6030;2317;2307;0;1.03298616
6040;2317;2307;0;1.03298616
6050;2317;2307;0;1.03298616
6060;2317;2307;0;1.03298616
6070;2317;2307;0;1.03298616
6080;2317;2307;0;1.03298616
6090;2317;2307;0;1.03298616
6100;2317;2307;0;1.03298616
6110;2317;2307;0;1.03298616
6120;2317;2307;0;1.03298616
6130;2317;2307;0;1.03298616
6140;2317;2307;0;1.03298616
6150;2317;2307;0;1.03298616
6160;2317;2307;0;1.03298616
6170;2317;2307;0;1.03298616
6180;2317;2307;0;1.03298616
6190;2317;2307;0;1.03298616
6200;2317;2307;0;1.03298616
6210;2317;2307;0;1.03298616
6220;2317;2307;0;1.03298616
6230;2317;2307;0;1.03298616
6240;2317;2307;0;1.03298616
6250;2317;2307;0;1.03298616
6260;2317;2307;0;1.03298616
6270;2317;2307;0;1.03298616
6280;2317;2307;0;1.03298616
6290;2317;2307;0;1.03298616
6300;2317;2307;0;1.03298616
6310;2317;2307;0;1.03298616
6320;2317;2307;0;1.03298616
6330;2317;2307;0;1.03298616
6340;2317;2307;0;1.03298616
6350;2317;2307;0;1.03298616
6360;2317;2307;0;1.03298616
6370;2317;2307;0;1.03298616
6380;2317;2307;0;1.03298616
6390;2317;2307;0;1.03298616
6400;2317;2307;0;1.03298616
6410;2317;2307;0;1.03298616
6420;2317;2307;0;1.03298616
6430;2317;2307;0;1.03298616
6440;2317;2307;0;1.03298616
6450;2317;2307;0;1.03298616
6460;2317;2307;0;1.03298616
6470;2317;2307;0;1.03298616
6480;2317;2307;0;1.03298616
6490;2317;2307;0;1.03298616
6500;2317;2307;0;1.03298616
6510;2317;2307;0;1.03298616
6520;2317;2307;0;1.03298616
6530;2317;2307;0;1.03298616
6540;2317;2307;0;1.03298616
6550;2317;2307;0;1.03298616
6560;2317;2307;0;1.03298616
6570;2317;2307;0;1.03298616
6580;2317;2307;0;1.03298616
6590;2317;2307;0;1.03298616
6600;2317;2307;0;1.03298616
6610;2317;2307;0;1.03298616
6620;2317;2307;0;1.03298616
6630;2317;2307;0;1.03298616
6640;2317;2307;0;1.03298616
6650;2317;2307;0;1.03298616
6660;2317;2307;0;1.03298616
6670;2317;2307;0;1.03298616
6680;2317;2307;0;1.03298616
6690;2317;2307;0;1.03298616
6700;2317;2307;0;1.03298616
6710;2317;2307;0;1.03298616
6720;2317;2307;0;1.03298616
6730;2317;2307;0;1.03298616
6740;2317;2307;0;1.03298616
6750;2317;2307;0;1.03298616
6760;2317;2307;0;1.03298616
6770;2317;2307;0;1.03298616
6780;2317;2307;0;1.03298616
6790;2317;2307;0;1.03298616
6800;2317;2307;0;1.03298616
6810;2317;2307;0;1.03298616
6820;2317;2307;0;1.03298616
6830;2317;2307;0;1.03298616
6840;2317;2307;0;1.03298616
6850;2317;2307;0;1.03298616
6860;2317;2307;0;1.03298616
6870;2317;2307;0;1.03298616
6880;2317;2307;0;1.03298616
6890;2317;2307;0;1.03298616
6900;2317;2307;0;1.03298616
6910;2317;2307;0;1.03298616
6920;2317;2307;0;1.03298616
6930;2317;2307;0;1.03298616
6940;2317;2307;0;1.03298616
6950;2317;2307;0;1.03298616
6960;2317;2307;0;1.03298616
6970;2317;2307;0;1.03298616
6980;2317;2307;0;1.03298616
6990;2317;2307;0;1.03298616
7000;2317;2307;0;1.03298616
7010;2317;2307;0;1.03298616
7020;2317;2307;0;1.03298616
7030;2317;2307;0;1.03298616
7040;2317;2307;0;1.03298616
7050;2317;2307;0;1.03298616
7060;2317;2307;0;1.03298616
7070;2317;2307;0;1.03298616
7080;2317;2307;0;1.03298616
7090;2317;2307;0;1.03298616
7100;2317;2307;0;1.03298616
7110;2317;2307;0;1.03298616
7120;2317;2307;0;1.03298616
7130;2317;2307;0;1.03298616
7140;2317;2307;1;1.03298616
7150;2317;2307;1;1.03298616
7160;2317;2307;1;1.03298616
7170;2317;2307;1;1.03298616
7180;2317;2307;1;1.03298616
7190;2317;2307;1;1.03298616
7200;2317;2307;1;1.03298616
7210;2317;2307;1;1.03298616
7220;2317;2307;1;1.03298616
7230;2317;2307;1;1.03298616
7240;2317;2307;1;1.03298616
7250;2317;2307;1;1.03298616
7260;2317;2307;1;1.03298616
7270;2317;2307;1;1.03298616
7280;2317;2307;1;1.03298616
7290;2317;2307;1;1.03298616
7300;2317;2307;1;1.03298616
7310;2317;2307;1;1.03298616
7320;2317;2307;1;1.03298616
7330;2317;2307;1;1.03298616
7340;2317;2307;1;1.03298616
7350;2317;2307;1;1.03298616
7360;2317;2307;1;1.03298616
7370;2317;2307;1;1.03298616
7380;2317;2307;1;1.03298616
7390;2317;2307;1;1.03298616
7400;2317;2307;1;1.03298616
7410;2317;2307;1;1.03298616
7420;2317;2307;1;1.03298616
7430;2317;2307;1;1.03298616
7440;2317;2307;1;1.03298616
7450;2317;2307;1;1.03298616
7460;2317;2307;1;1.03298616
7470;2317;2307;1;1.03298616
7480;2317;2307;1;1.03298616
7490;2317;2307;1;1.03298616
7500;2317;2307;1;1.03298616
7510;2317;2307;1;1.03298616
7520;2317;2307;1;1.03298616
7530;2317;2307;1;1.03298616
7540;2317;2307;1;1.03298616
7550;2317;2307;1;1.03298616
7560;2317;2307;1;1.03298616
7570;2317;2307;1;1.03298616
7580;2317;2307;1;1.03298616
7590;2317;2307;1;1.03298616
7600;2317;2307;1;1.03298616
7610;2317;2307;1;1.03298616
7620;2317;2307;1;1.03298616
7630;2317;2307;1;1.03298616
7640;2317;2307;1;1.03298616
7650;2317;2307;1;1.03298616
