Name;YT Scope Project;
File;C:\Users\Serafin Kollegger\Desktop\Scope Projekte\Volt2MitVentilation.csv;
Starttime of export;133601674680170000;Dienstag, 14. Mai 2024;15:37:48.017
Endtime of export;133601676399570000;Dienstag, 14. Mai 2024;15:40:39.957


Name;iTempSens1;iTempSens2;bHeating;rHeating
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;GVL_VIS.bHeating;GVL_VIS.rHeating
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

5130;3745;3676;0;1.97916663
5140;3745;3676;0;1.97916663
5150;3745;3676;0;1.97916663
5160;3745;3676;0;1.97916663
5170;3745;3676;0;1.97916663
5180;3745;3676;0;1.97916663
5190;3745;3676;0;1.97916663
5200;3745;3676;0;1.97916663
5210;3745;3676;0;1.97916663
5220;3745;3676;0;1.97916663
5230;3745;3676;0;1.97916663
5240;3745;3676;0;1.97916663
5250;3745;3676;0;1.97916663
5260;3745;3676;0;1.97916663
5270;3745;3676;0;1.97916663
5280;3745;3676;0;1.97916663
5290;3745;3676;0;1.97916663
5300;3745;3676;0;1.97916663
5310;3745;3676;1;1.97916663
5320;3745;3676;1;1.97916663
5330;3745;3676;1;1.97916663
5340;3745;3676;1;1.97916663
5350;3745;3676;1;1.97916663
5360;3745;3676;1;1.97916663
5370;3745;3676;1;1.97916663
5380;3745;3676;1;1.97916663
5390;3745;3676;1;1.97916663
5400;3745;3676;1;1.97916663
5410;3745;3676;1;1.97916663
5420;3745;3676;1;1.97916663
5430;3745;3676;1;1.97916663
5440;3745;3676;1;1.97916663
5450;3745;3676;1;1.97916663
5460;3745;3676;1;1.97916663
5470;3745;3676;1;1.97916663
5480;3745;3676;1;1.97916663
5490;3745;3676;1;1.97916663
5500;3745;3676;1;1.97916663
5510;3745;3676;1;1.97916663
5520;3745;3676;1;1.97916663
5530;3745;3676;1;1.97916663
5540;3740;3676;1;1.97916663
5550;3740;3676;1;1.97916663
5560;3740;3676;1;1.97916663
5570;3740;3676;1;1.97916663
5580;3740;3676;1;1.97916663
5590;3740;3676;1;1.97916663
5600;3740;3676;1;1.97916663
5610;3740;3676;1;1.97916663
5620;3740;3676;1;1.97916663
5630;3740;3676;1;1.97916663
5640;3740;3676;1;1.97916663
5650;3740;3676;1;1.97916663
5660;3740;3667;1;1.97916663
5670;3740;3667;1;1.97916663
5680;3740;3667;1;1.97916663
5690;3740;3667;1;1.97916663
5700;3740;3667;1;1.97916663
5710;3740;3667;1;1.97916663
5720;3740;3667;1;1.97916663
5730;3740;3667;1;1.97916663
5740;3740;3667;1;1.97916663
5750;3740;3667;1;1.97916663
5760;3740;3667;1;1.97916663
5770;3740;3667;1;1.97916663
5780;3740;3667;1;1.97916663
5790;3740;3667;1;1.97916663
5800;3740;3667;1;1.97916663
5810;3740;3667;1;1.97916663
5820;3740;3667;1;1.97916663
5830;3740;3667;1;1.97916663
5840;3740;3667;1;1.97916663
5850;3740;3667;1;1.97916663
5860;3740;3667;1;1.97916663
5870;3740;3667;1;1.97916663
5880;3740;3667;1;1.97916663
5890;3740;3667;1;1.97916663
5900;3740;3667;1;1.97916663
5910;3740;3667;1;1.97916663
5920;3740;3667;1;1.97916663
5930;3740;3667;1;1.97916663
5940;3740;3667;1;1.97916663
5950;3740;3667;1;1.97916663
5960;3740;3667;1;1.97916663
5970;3740;3667;1;1.97916663
5980;3740;3667;1;1.97916663
5990;3740;3667;1;1.97916663
6000;3740;3667;1;1.97916663
6010;3740;3667;1;1.97916663
6020;3740;3667;1;1.97916663
6030;3740;3667;1;1.97916663
6040;3740;3667;1;1.97916663
6050;3740;3667;1;1.97916663
6060;3740;3667;1;1.97916663
6070;3740;3667;1;1.97916663
6080;3740;3667;1;1.97916663
6090;3740;3667;1;1.97916663
6100;3740;3667;1;1.97916663
6110;3740;3667;1;1.97916663
6120;3740;3667;1;1.97916663
6130;3740;3667;1;1.97916663
6140;3740;3667;1;1.97916663
6150;3740;3667;1;1.97916663
6160;3740;3667;1;1.97916663
6170;3740;3667;1;1.97916663
6180;3740;3667;1;1.97916663
6190;3740;3667;1;1.97916663
6200;3740;3667;1;1.97916663
6210;3740;3667;1;1.97916663
6220;3740;3667;1;1.97916663
6230;3740;3667;1;1.97916663
6240;3740;3667;1;1.97916663
6250;3740;3667;1;1.97916663
6260;3740;3667;1;1.97916663
6270;3740;3667;1;1.97916663
6280;3740;3667;1;1.97916663
6290;3740;3667;1;1.97916663
6300;3740;3667;1;1.97916663
6310;3740;3667;1;1.97916663
6320;3740;3667;1;1.97916663
6330;3740;3667;1;1.97916663
6340;3740;3667;1;1.97916663
6350;3740;3667;1;1.97916663
6360;3740;3667;1;1.97916663
