Name;YT Scope Project;
File;C:\Users\Serafin Kollegger\Desktop\TestNeu.csv;
Starttime of export;133626855983110000;Mittwoch, 12. Juni 2024;19:06:38.311
Endtime of export;133626858704510000;Mittwoch, 12. Juni 2024;19:11:10.451


Name;iTempSens1;iTempSens2;ryVolt;bEnable
SampleTime[ms];10;10;10;10
SymbolBased;True;True;True;True
SymbolName;IFC_HW.iTempSens1;IFC_HW.iTempSens2;PRG_Setup.fbTempCtrl.ryVolt;PRG_Setup.fbTempCtrl.bEnable
NetID;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1;169.254.41.57.1.1
Port;851;851;851;851

4370;3019;2981;2.28839755;1
4380;3019;2981;2.2884984;1
4390;3019;2981;2.28859925;1
4400;3019;2981;2.2887;1
4410;3019;2981;2.288801;1
4420;3019;2981;2.288902;1
4430;3019;2981;2.28900313;1
4440;3019;2981;2.289104;1
4450;3019;2981;2.28920484;1
4460;3019;2981;2.28930569;1
4470;3019;2981;2.28940654;1
4480;3019;2981;2.28950763;1
4490;3019;2981;2.28960848;1
4500;3019;2981;2.28970933;1
4510;3019;2981;2.28981018;1
4520;3019;2981;2.289911;1
4530;3019;2981;2.29001212;1
4540;3019;2981;2.29011321;1
4550;3019;2981;2.290214;1
4560;3019;2981;2.290315;1
4570;3019;2981;2.29041576;1
4580;3019;2981;2.29051661;1
4590;3019;2981;2.2906177;1
4600;3019;2981;2.29071856;1
4610;3019;2981;2.29081941;1
4620;3019;2981;2.29092026;1
4630;3019;2981;2.29102135;1
4640;3019;2981;2.2911222;1
4650;3019;2981;2.29122329;1
4660;3019;2981;2.29132414;1
4670;3019;2981;2.291425;1
4680;3019;2981;2.29152584;1
4690;3019;2981;2.29162669;1
4700;3019;2981;2.29172778;1
4710;3019;2981;2.29182863;1
4720;3019;2981;2.29192972;1
4730;3019;2981;2.29203057;1
4740;3019;2981;2.29213142;1
4750;3019;2981;2.29223228;1
4760;3019;2981;2.29233336;1
4770;3019;2981;2.29243422;1
4780;3019;2981;2.292535;1
4790;3019;2981;2.292636;1
4800;3019;2981;2.29273677;1
4810;3019;2981;2.29283786;1
4820;3019;2981;2.29293871;1
4830;3019;2981;2.2930398;1
4840;3019;2981;2.29314065;1
4850;3019;2981;2.2932415;1
4860;3019;2981;2.29334235;1
4870;3019;2981;2.29344344;1
4880;3019;2981;2.29354429;1
4890;3019;2981;2.29364514;1
4900;3019;2981;2.293746;1
4910;3019;2981;2.29384685;1
4920;3019;2981;2.293948;1
4930;3019;2981;2.29404879;1
4940;3019;2981;2.29414988;1
4950;3019;2981;2.29425073;1
4960;3019;2981;2.29435158;1
4970;3019;2981;2.29445243;1
4980;3019;2981;2.29455352;1
4990;3019;2981;2.29465437;1
5000;3019;2981;2.29475522;1
5010;3019;2981;2.294856;1
5020;3019;2981;2.294957;1
5030;3019;2981;2.295058;1
5040;3019;2981;2.295159;1
5050;3019;2981;2.29526;1
5060;3019;2981;2.2953608;1
5070;3019;2981;2.29546165;1
5080;3019;2981;2.29556251;1
5090;3019;2981;2.2956636;1
5100;3019;2981;2.29576445;1
5110;3014;2981;2.30086565;1
5120;3014;2981;2.30096674;1
5130;3014;2981;2.30106783;1
5140;3014;2981;2.30116916;1
5150;3014;2981;2.30127025;1
5160;3014;2981;2.30137134;1
5170;3014;2981;2.30147243;1
5180;3014;2981;2.30157351;1
5190;3014;2981;2.3016746;1
5200;3014;2981;2.301776;1
5210;3014;2981;2.301877;1
5220;3014;2981;2.301978;1
5230;3014;2979;2.30407953;1
5240;3014;2979;2.30418086;1
5250;3014;2979;2.304282;1
5260;3014;2979;2.30438328;1
5270;3014;2979;2.30448461;1
5280;3014;2979;2.3045857;1
5290;3014;2979;2.304687;1
5300;3014;2979;2.30478835;1
5310;3014;2979;2.30488944;1
5320;3014;2979;2.30499077;1
5330;3014;2979;2.30509186;1
5340;3014;2979;2.30519319;1
5350;3014;2979;2.30529451;1
5360;3014;2979;2.30539584;1
5370;3014;2979;2.305497;1
5380;3014;2979;2.30559826;1
5390;3014;2979;2.30569959;1
5400;3014;2979;2.30580068;1
5410;3014;2979;2.305902;1
5420;3014;2979;2.30600333;1
5430;3014;2979;2.30610442;1
5440;3014;2979;2.30620575;1
5450;3014;2979;2.306307;1
5460;3014;2979;2.30640817;1
5470;3014;2979;2.30650949;1
5480;3014;2979;2.30661082;1
5490;3014;2979;2.306712;1
5500;3014;2979;2.30681324;1
5510;3014;2979;2.30691457;1
5520;3014;2979;2.30701566;1
5530;3014;2979;2.307117;1
5540;3014;2979;2.30721831;1
5550;3014;2979;2.3073194;1
5560;3014;2979;2.30742073;1
5570;3014;2979;2.307522;1
5580;3014;2979;2.30762339;1
5590;3014;2979;2.30772448;1
5600;3014;2979;2.3078258;1
5610;3014;2979;2.307927;1
5620;3014;2979;2.30802822;1
5630;3014;2979;2.30812955;1
5640;3014;2979;2.30823088;1
5650;3014;2979;2.3083322;1
5660;3014;2979;2.30843329;1
5670;3014;2979;2.30853438;1
5680;3014;2979;2.30863571;1
5690;3014;2979;2.308737;1
5700;3014;2979;2.30883837;1
5710;3014;2979;2.30893946;1
5720;3014;2979;2.30904078;1
5730;3014;2979;2.30914187;1
5740;3014;2979;2.3092432;1
5750;3014;2979;2.30934453;1
5760;3014;2979;2.30944586;1
5770;3014;2979;2.30954719;1
